acct_nbr,cust_id,acct_type,account_active,acct_start_date,starting_balance,ending_balance
456114321362591422,29977002,CC,Y,1994-10-31,938.850,14091.987
456114321363173421,28626633,CC,Y,1994-07-09,366.940,1359.000
000000001363448220,27268960,CK,N,1993-02-03,38227.449,13929.277
000000001363376318,24540768,SV,Y,1995-02-14,373.080,1432.440
000000001363209212,16358508,CK,N,1986-02-03,555.480,181.041
000000001362686220,27253720,CK,Y,1995-07-24,2330.268,94.927
000000001362899322,29983778,SV,Y,1993-04-30,1946.923,16596.307
000000001363184221,28626864,CK,Y,1995-10-01,344.700,33.870
000000001362941221,28621761,CK,Y,1989-08-12,344.060,-36.460
456114321362815419,25893485,CC,Y,1995-10-27,0.000,3100.000
456114321363169415,20447535,CC,Y,1991-11-12,4669.839,0.000
456114321363107418,24535926,CC,Y,1994-09-08,507.510,176.150
000000001362588220,27251760,CK,Y,1992-09-12,1591.623,41.677
000000001363092215,20446380,CK,Y,1995-02-06,463.860,194.820
000000001362698211,14989678,CK,Y,1993-07-17,12013.491,860.195
456114321363017421,28623357,CC,Y,1995-02-08,21.000,959.000
000000001363365210,13633650,CK,Y,1993-03-24,10599.549,4055.625
000000001363247214,19085458,CK,Y,1992-01-16,330.946,1881.121
456114321362656423,31341088,CC,Y,1993-09-23,904.250,535.220
000000001363462220,27269240,CK,Y,1991-10-22,17278.911,17189.313
000000001362593217,23164081,CK,Y,1995-08-22,4135.150,522.753
000000001362686314,19077604,SV,Y,1995-03-06,206.444,666.373
000000001363433223,31358959,CK,Y,1993-06-08,2540.780,1245.250
000000001362557321,28613697,SV,Y,1995-10-09,718.920,27.860
456114321362529422,29975638,CC,N,1992-02-02,1629.804,3944.213
456114321363342419,25903498,CC,Y,1993-10-20,2773.755,4960.000
000000001362605320,27252100,SV,Y,1994-03-26,4097.772,4344.774
456114321363108421,28625268,CC,Y,1994-06-30,1170.320,417.670
000000001363403216,21814448,CK,Y,1993-07-26,14840.692,386.580
000000001362964218,24533352,CK,Y,1991-10-09,2202.350,708.410
000000001363326312,16359912,SV,Y,1995-03-25,684.288,1213.989
456114321362737417,23166529,CC,Y,1995-10-09,19.000,20460.000
000000001363037313,17719481,SV,Y,1992-04-01,1893.501,4582.472
000000001362850316,21805600,SV,Y,1991-07-29,367.195,140.250
000000001362669321,28616049,SV,Y,1990-12-05,194.960,1652.810
000000001363314211,14996454,CK,Y,1993-05-04,3944.609,1306.732
000000001363331211,14996641,CK,Y,1991-04-22,8068.312,14198.632
000000001363237320,27264740,SV,Y,1995-08-09,5143.881,5372.854
000000001363012318,24534216,SV,Y,1995-05-08,503.600,568.770
456114321363364414,19087096,CC,N,1989-11-23,2497.404,7322.477
456114321362546414,19075644,CC,Y,1990-02-19,3276.854,5299.783
000000001363302221,28629342,CK,Y,1993-04-14,5520.360,3982.580
000000001362905211,14991955,CK,Y,1995-11-02,5152.097,49.882
456114321362881413,17717453,CC,Y,1991-08-31,2994.856,981.780
000000001362918210,13629180,CK,Y,1994-05-16,528.447,642.915
456114321362630418,24527340,CC,N,1992-03-31,2045.580,1049.620
456114321362492417,23162364,CC,Y,1995-08-09,19.000,6200.000
456114321363112420,27262240,CC,Y,1991-04-01,5878.938,0.000
456114321363234421,28627914,CC,Y,1995-11-20,21.000,2959.000
000000001363342318,24540156,SV,Y,1993-04-17,309.350,144.960
000000001363283316,21812528,SV,Y,1995-04-18,514.755,22.740
000000001362693314,19077702,SV,Y,1995-02-06,234.136,42.394
000000001362938223,31347574,CK,N,1994-11-19,2688.700,507.890
000000001363215311,14995365,SV,Y,1995-10-17,1755.600,13180.755
456114321362610416,21801760,CC,Y,1987-04-22,2234.635,565.570
456114321362617422,29977574,CC,Y,1995-08-13,0.000,2792.244
000000001362501223,31337523,CK,Y,1987-01-13,367.400,91.800
456114321362986417,23170762,CC,Y,1995-03-04,19.000,5989.510
000000001362718219,25891642,CK,Y,1995-04-01,3114.450,2177.936
000000001363270311,14995970,SV,Y,1995-12-17,1043.233,1862.245
456114321362506419,25887614,CC,Y,1995-06-13,0.000,13071.243
000000001363316213,17723108,CK,Y,1992-02-21,707.905,2112.301
456114321362672421,28616112,CC,Y,1995-08-14,21.000,185.570
456114321363142413,17720846,CC,Y,1995-03-07,0.000,4356.929
000000001362765314,19078710,SV,N,1992-11-03,214.200,5588.751
000000001362594211,14988534,CK,Y,1995-04-29,27004.795,21652.071
000000001363377311,14997147,SV,Y,1994-07-01,1160.729,8732.094
456114321363461414,19088454,CC,Y,1993-09-19,2205.938,6603.870
000000001362591213,17713683,CK,Y,1993-06-23,20681.989,2052.581
000000001363385314,19087390,SV,Y,1995-07-20,706.454,7053.435
000000001363286312,16359432,SV,N,1991-05-03,141.504,2707.992
000000001362753214,19078542,CK,Y,1995-02-26,270.214,324.884
456114321363210411,14995310,CC,Y,1995-01-26,0.000,4359.432
456114321362528413,17712864,CC,Y,1986-01-13,3509.635,1204.401
000000001363458222,29996076,CK,Y,1992-06-14,313.951,18.655
456114321363288419,25902472,CC,Y,1993-11-16,8490.195,6140.790
456114321362680416,21802880,CC,Y,1995-10-01,0.000,1020.000
000000001362963219,25896297,CK,Y,1991-11-23,1466.910,395.715
000000001363088320,27261760,SV,Y,1991-01-21,2970.243,10125.310
000000001363138218,24536484,CK,Y,1993-02-17,132.390,102.520
000000001363448320,27268960,SV,Y,1990-10-13,5935.242,12519.501
000000001363076223,31350748,CK,Y,1995-04-03,929.780,157.300
456114321362548412,16350576,CC,Y,1986-11-11,8358.300,144.228
000000001362832218,24530976,CK,Y,1995-10-11,867.430,136.080
000000001363420217,23178140,CK,Y,1993-03-24,2844.630,864.838
000000001362580311,14988380,SV,Y,1992-10-12,890.758,800.611
000000001362661315,20439915,SV,Y,1995-11-02,2209.896,11355.762
000000001363429313,17724577,SV,Y,1990-09-24,1033.218,383.337
000000001363365212,16360380,CK,Y,1993-03-24,6694.452,1892.625
000000001362711221,28616931,CK,Y,1995-08-09,121.280,258.330
456114321362771414,19078794,CC,Y,1993-11-12,1578.556,4920.000
456114321363409410,13634090,CC,Y,1993-09-01,1857.326,721.890
000000001362857317,23168569,SV,Y,1991-01-20,678.390,609.522
456114321362568418,24526224,CC,Y,1995-02-03,29.000,87.000
000000001363403322,29994866,SV,Y,1995-10-28,1281.632,14471.002
000000001362979213,17718727,CK,Y,1990-12-05,1550.620,651.316
000000001362939314,19081146,SV,Y,1993-01-18,2292.066,4812.949
000000001363179212,16358148,CK,Y,1994-06-16,3130.524,77.070
000000001362700315,20440500,SV,Y,1994-02-22,840.240,1610.988
000000001363193215,20447895,CK,Y,1993-02-01,11392.461,20649.798
000000001362512310,13625120,SV,N,1993-01-25,246.278,5374.620
456114321362844413,17716972,CC,Y,1993-04-08,2564.989,1302.610
000000001363083210,13630830,CK,Y,1992-02-12,544.388,10464.615
000000001362665313,17714645,SV,Y,1992-10-05,13650.275,4781.945
456114321362746413,17715698,CC,Y,1992-05-29,6326.371,2230.000
456114321362820423,31344860,CC,Y,1992-11-30,4022.250,4321.590
000000001362853211,14991383,CK,Y,1995-09-13,6933.024,9191.273
000000001362796323,31344308,SV,Y,1989-01-15,691.950,1177.470
456114321363199415,20447985,CC,Y,1994-03-02,5764.986,648.159
000000001362746216,21803936,CK,Y,1995-08-23,462.861,32.890
000000001362744217,23166648,CK,Y,1995-08-03,238.210,638.383
000000001362546318,24525828,SV,Y,1990-02-19,149.490,1078.010
000000001363343322,29993546,SV,Y,1995-03-14,664.202,18269.615
000000001362933321,28621593,SV,Y,1995-06-03,289.670,-23.820
000000001362883311,14991713,SV,Y,1994-02-03,1334.313,733.726
000000001362653213,17714489,CK,Y,1992-12-19,3543.856,2281.624
000000001363377319,25904163,SV,Y,1994-07-01,2749.095,5524.386
000000001363405220,27268100,CK,Y,1995-02-27,1642.890,2446.092
000000001362705310,13627050,SV,Y,1995-12-02,420.128,6368.220
456114321362894416,21806304,CC,N,1994-03-06,4651.922,1860.000
000000001362975220,27259500,CK,N,1994-01-10,1780.545,2008.732
000000001363238310,13632380,SV,Y,1991-07-11,360.069,865.755
000000001362742319,25892098,SV,Y,1992-09-19,554.940,2616.834
000000001362838311,14991218,SV,Y,1994-12-18,531.183,4968.306
456114321363444410,13634440,CC,Y,1995-03-19,0.000,4500.000
000000001363035314,19082490,SV,Y,1995-01-13,1028.132,3102.552
456114321363081417,23172377,CC,N,1989-01-17,1711.710,262.229
000000001362488223,31337224,CK,Y,1989-10-31,4245.940,212.420
456114321362868420,27257360,CC,Y,1994-09-23,4773.627,7100.000
000000001362571212,16350852,CK,N,1991-04-28,309.216,132.174
000000001363331314,19086634,SV,Y,1991-06-06,1267.210,3046.464
456114321362746411,14990206,CC,Y,1992-05-29,1970.509,4900.000
000000001362567310,13625670,SV,Y,1989-09-23,6298.405,23144.670
000000001363353318,24540354,SV,N,1989-06-23,293.840,1750.950
000000001363253316,21812048,SV,N,1992-04-09,3848.402,1721.180
000000001363002221,28623042,CK,Y,1991-09-09,412.160,1096.890
000000001362537320,27250740,SV,Y,1990-03-25,837.867,11386.199
000000001362594313,17713722,SV,Y,1994-06-29,12109.598,14762.243
000000001362835315,20442525,SV,Y,1989-03-31,5481.648,10510.590
000000001362668322,29978696,SV,Y,1990-11-29,235.301,13383.097
000000001362890314,19080460,SV,N,1990-05-23,146.692,429.598
000000001362713216,21803408,CK,Y,1995-11-04,1208.597,42.210
456114321363280419,25902320,CC,Y,1993-03-10,1476.765,3100.000
000000001363017320,27260340,SV,N,1994-04-27,13876.038,20599.585
000000001363008320,27260160,SV,Y,1992-12-29,62555.952,66327.064
000000001362806218,24530508,CK,Y,1993-11-22,247.470,2648.240
000000001362531211,14987841,CK,Y,1994-04-05,10863.706,11222.127
000000001363355311,14996905,SV,Y,1995-03-07,3918.351,10926.804
000000001362749316,21803984,SV,N,1993-03-08,456.165,156.050
456114321362877418,24531786,CC,Y,1993-03-16,93.640,167.000
000000001362622217,23164574,CK,Y,1992-01-13,4721.270,2760.643
000000001363090223,31351070,CK,Y,1995-07-04,315.520,90.000
456114321363173411,14994903,CC,Y,1994-07-09,657.286,6860.000
456114321363482423,31360086,CC,N,1989-07-24,2928.910,445.260
000000001362580320,27251600,SV,Y,1992-10-12,3234.858,1160.069
456114321362909415,20443635,CC,Y,1994-10-14,10800.594,275.859
000000001363203317,23174451,SV,Y,1995-06-23,2723.880,9970.809
000000001362998213,17718974,CK,Y,1993-02-13,1822.558,9.767
000000001362578320,27251560,SV,Y,1993-07-11,1749.771,6123.253
000000001363268311,14995948,SV,Y,1989-06-25,947.416,882.392
000000001363438321,28632198,SV,Y,1993-03-02,175.440,54.300
000000001362580216,21801280,CK,Y,1992-12-01,1166.251,49.970
456114321363084421,28624764,CC,Y,1995-09-26,21.000,1659.000
000000001362830313,17716790,SV,Y,1992-01-14,1451.068,79.566
000000001363353317,23177001,SV,N,1989-06-23,283.840,5158.245
000000001362590318,24526620,SV,Y,1993-08-11,570.950,645.440
000000001363103217,23172751,CK,Y,1995-02-15,620.020,92.597
000000001363142221,28625982,CK,Y,1995-04-29,592.750,-29.970
456114321362606411,14988666,CC,Y,1995-05-05,0.000,6041.504
000000001363203212,16358436,CK,Y,1994-05-25,1240.572,2095.170
000000001362509312,16350108,SV,N,1993-05-17,177.408,709.422
000000001362782221,28618422,CK,N,1994-12-10,192.840,0.600
456114321362918418,24532524,CC,Y,1994-01-15,374.500,1087.000
456114321363335419,25903365,CC,Y,1994-07-12,603.810,2501.514
000000001363434222,29995548,CK,Y,1992-06-29,5878.741,205.023
000000001363323213,17723199,CK,Y,1988-05-09,73232.391,2415.402
000000001362665319,25890635,SV,Y,1992-10-05,10069.875,6647.547
000000001363083317,23172411,SV,Y,1992-02-12,5849.180,19610.538
000000001362767221,28618107,CK,Y,1993-02-21,256.400,152.120
456114321362947411,14992417,CC,Y,1995-10-27,0.000,4900.000
000000001363237317,23175029,SV,Y,1995-08-09,764.490,2345.894
456114321362598422,29977156,CC,N,1994-06-24,1982.068,182.000
000000001362703319,25891357,SV,Y,1992-04-10,32149.890,22147.609
456114321363187413,17721431,CC,Y,1988-05-28,9140.911,5129.000
000000001362653219,25890407,CK,Y,1992-12-19,2614.320,3171.765
000000001362868212,16354416,CK,Y,1993-02-15,318.516,1278.984
000000001362986311,14992846,SV,Y,1995-06-13,2206.793,2128.707
000000001362993219,25896867,CK,Y,1995-05-26,12348.450,10005.095
000000001362765217,23167005,CK,Y,1994-10-25,2634.720,2544.046
000000001362810220,27256200,CK,Y,1993-12-25,18839.208,2444.743
000000001362637219,25890103,CK,Y,1995-06-28,1437.525,223.479
456114321363382415,20450730,CC,Y,1995-03-02,0.000,5100.000
456114321362588420,27251760,CC,Y,1992-02-10,3128.805,7100.000
000000001362552215,20438280,CK,Y,1992-11-24,575.181,37.842
456114321362964422,29985208,CC,Y,1995-03-19,0.000,9100.000
456114321362578411,14988358,CC,Y,1993-07-11,258.666,3582.880
000000001362620220,27252400,CK,Y,1994-03-30,29211.633,1725.584
456114321363263413,17722419,CC,Y,1995-03-29,0.000,2718.236
000000001363160312,16357920,SV,Y,1988-05-09,135.648,257.334
000000001362596314,19076344,SV,Y,1995-07-16,762.230,1062.105
456114321362520419,25887880,CC,N,1993-12-05,7094.610,62.000
000000001362918315,20443770,SV,Y,1995-08-31,860.409,1380.570
000000001362579213,17713527,CK,Y,1992-01-03,615.124,961.866
000000001363331216,21813296,CK,Y,1991-04-22,13164.088,2917.680
000000001363203323,31353669,SV,Y,1995-06-23,2715.880,3306.390
000000001362690319,25891110,SV,N,1994-02-28,1166.670,345.154
000000001362749212,16352988,CK,Y,1993-03-08,3129.780,1928.157
456114321362672413,17714736,CC,Y,1995-08-14,0.000,505.251
000000001362528215,20437920,CK,Y,1986-01-13,6839.964,5546.454
456114321363353422,29993766,CC,Y,1989-06-23,527.626,13687.674
456114321362516421,28612836,CC,Y,1994-05-07,138.140,389.720
456114321362548414,19075672,CC,Y,1986-11-11,9751.350,281.588
456114321362546418,24525828,CC,Y,1990-02-19,2369.610,1379.630
456114321362937422,29984614,CC,N,1994-07-22,1839.068,0.000
000000001362936222,29984592,CK,Y,1994-11-03,191.092,994.721
000000001363164223,31352772,CK,Y,1988-04-17,326.150,402.130
456114321362940419,25895860,CC,Y,1994-04-06,329.265,127.782
000000001363336320,27266720,SV,Y,1993-01-10,1665.453,894.955
456114321362501410,13625010,CC,Y,1993-11-03,6141.161,212.400
000000001362978212,16355736,CK,Y,1994-06-13,8442.516,585.606
000000001363390213,17724070,CK,Y,1995-12-15,16572.175,995.360
000000001362764218,24529752,CK,Y,1994-04-05,307.110,815.770
000000001362888222,29983536,CK,Y,1995-01-04,3788.389,37672.908
456114321362936413,17718168,CC,Y,1995-01-25,0.000,545.168
456114321363383423,31357809,CC,Y,1992-07-07,1080.930,90.000
000000001363187217,23174179,CK,N,1990-05-07,387.700,71.114
000000001362727320,27254540,SV,Y,1995-04-16,62076.816,64840.892
456114321362917422,29984174,CC,Y,1995-12-13,0.000,61880.000
000000001363475218,24542550,CK,Y,1993-04-27,432.910,223.950
000000001363458212,16361496,CK,Y,1992-06-14,342.492,4.305
000000001362938211,14992318,CK,N,1994-11-19,5087.630,2047.661
000000001363195322,29990290,SV,Y,1993-09-24,320.716,6959.407
456114321363295422,29992490,CC,Y,1989-05-03,1066.901,9100.000
000000001363255216,21812080,CK,Y,1995-05-10,812.417,40.460
000000001363308323,31356084,SV,Y,1994-08-10,385.470,1675.570
000000001362985223,31348655,CK,Y,1995-11-09,1078.030,155.820
456114321363408422,29994976,CC,Y,1990-01-12,952.171,16380.000
000000001362546315,20438190,SV,Y,1990-02-19,325.323,5054.151
456114321362642411,14989062,CC,Y,1993-05-11,1465.204,4900.000
456114321363468413,17725084,CC,Y,1995-11-16,0.000,12265.000
000000001362991223,31348793,CK,Y,1993-06-01,188.380,167.440
456114321363426413,17724538,CC,Y,1991-11-03,11031.240,2045.534
456114321362606420,27252120,CC,Y,1995-05-05,0.000,8754.016
000000001362752318,24529536,SV,Y,1995-02-20,629.260,696.330
456114321362501423,31337523,CC,Y,1993-11-03,3243.190,137.200
456114321363438423,31359074,CC,Y,1994-07-16,1029.920,774.300
000000001363403315,20451045,SV,Y,1995-10-28,3145.824,8110.122
456114321362835412,16354020,CC,Y,1988-05-23,201.504,19.971
000000001362990214,19081860,CK,N,1994-03-03,3954.552,2564.222
456114321363210418,24537780,CC,Y,1995-01-26,29.000,976.680
000000001363080318,24535440,SV,Y,1994-05-07,350.160,778.590
000000001362480310,13624800,SV,Y,1992-12-23,1343.471,5345.865
456114321363303417,23176151,CC,Y,1995-04-22,19.000,3100.000
000000001362925317,23169725,SV,Y,1993-03-14,611.320,5488.426
456114321363342421,28630182,CC,Y,1993-10-20,637.390,1559.000
000000001362609212,16351308,CK,N,1994-06-14,3075.924,32.298
456114321362872419,25894568,CC,Y,1992-04-21,1315.845,3100.000
000000001363171211,14994881,CK,Y,1993-06-17,9542.275,86.632
000000001362964312,16355568,SV,N,1987-06-03,142.188,250.719
000000001362623210,13626230,CK,N,1993-10-18,524.951,72.810
000000001363241311,14995651,SV,Y,1989-12-27,519.631,8084.020
000000001362839214,19079746,CK,Y,1992-06-01,12439.616,134.480
000000001363399215,20450985,CK,Y,1995-11-20,3425.382,2796.279
000000001362809323,31344607,SV,Y,1989-01-31,281.750,364.830
456114321363429419,25905151,CC,N,1990-06-01,13247.865,5393.194
456114321363006423,31349138,CC,Y,1995-07-18,11.000,1718.720
000000001362918214,19080852,CK,Y,1994-05-16,389.382,585.767
456114321362918423,31347114,CC,Y,1994-01-15,356.500,1090.000
456114321363264417,23175488,CC,Y,1994-03-24,70.690,3100.000
000000001363247316,21811952,SV,Y,1992-07-20,863.133,359.330
456114321362888414,19080432,CC,Y,1994-01-02,15952.524,26464.967
000000001362693317,23165781,SV,Y,1995-02-06,186.240,32.054
000000001362992217,23170864,CK,Y,1995-06-02,291.230,18.135
000000001363466321,28632786,SV,Y,1989-11-27,563.050,1059.900
000000001363291221,28629111,CK,Y,1995-10-10,4382.140,480.210
000000001363233313,17722029,SV,N,1993-09-28,2765.008,360.569
456114321363035419,25897665,CC,Y,1995-08-19,0.000,0.000
000000001362810320,27256200,SV,Y,1993-12-25,1266.771,5193.650
000000001362529320,27250580,SV,Y,1992-11-15,4568.214,6199.294
456114321362881417,23168977,CC,Y,1991-08-31,509.960,1364.806
456114321362972412,16355664,CC,Y,1994-06-24,2204.688,1493.772
456114321362811410,13628110,CC,Y,1994-04-03,207.537,4500.000
000000001363429316,21814864,SV,Y,1990-09-24,525.078,191.900
000000001362764210,13627640,CK,Y,1994-04-05,528.409,3279.465
456114321363335422,29993370,CC,Y,1994-07-12,147.598,7343.154
000000001363161215,20447415,CK,Y,1995-02-18,7169.445,199.359
000000001362991317,23170847,SV,Y,1991-12-16,173.650,1146.411
000000001362607219,25889533,CK,Y,1993-06-29,1305.945,512.213
000000001363303211,14996333,CK,Y,1995-02-18,5300.183,192.178
456114321362805423,31344515,CC,Y,1987-01-03,293.880,390.000
000000001363392322,29994624,SV,Y,1993-11-08,119.955,2198.469
456114321363169422,29989718,CC,Y,1991-11-12,1902.527,0.000
456114321363308417,23176236,CC,N,1994-08-10,2813.470,1543.986
456114321362911419,25895309,CC,N,1992-05-21,5979.735,209.591
000000001363193219,25900667,CK,Y,1993-02-01,18987.435,12551.838
000000001362663214,19077282,CK,Y,1992-10-21,344.988,380.972
000000001363316217,23176372,CK,Y,1992-02-21,135.050,2936.382
456114321362640415,20439600,CC,Y,1994-04-24,3922.533,3831.528
000000001363035318,24534630,SV,Y,1995-01-13,763.380,843.720
456114321363164422,29989608,CC,Y,1988-11-05,524.271,10920.000
456114321362562420,27251240,CC,Y,1995-11-04,0.000,67450.000
000000001363295312,16359540,SV,Y,1989-05-03,156.792,466.578
000000001363185217,23174145,CK,N,1994-08-02,2732.040,2690.304
456114321362593412,16351116,CC,Y,1995-05-30,0.000,1448.916
000000001363008310,13630080,SV,Y,1992-12-29,17225.552,42038.280
000000001363203214,19084842,CK,Y,1994-05-25,1447.334,4090.570
000000001363234221,28627914,CK,Y,1989-12-21,390.400,-9.810
456114321362703420,27254060,CC,Y,1991-08-11,8541.234,6729.451
000000001362484217,23162228,CK,Y,1993-01-02,2632.460,295.492
000000001362606212,16351272,CK,Y,1995-10-10,6124.524,2771.937
000000001362972314,19081608,SV,Y,1992-02-28,691.502,2791.854
000000001362698215,20440470,CK,Y,1993-07-17,17071.803,895.305
000000001362592222,29977024,CK,Y,1995-03-01,1014.959,3125.941
456114321363129411,14994419,CC,Y,1995-04-21,0.000,1643.558
456114321363294422,29992468,CC,Y,1995-12-26,0.000,28736.890
000000001362760213,17715880,CK,Y,1992-01-24,36728.588,13.714
000000001363070316,21809120,SV,Y,1995-10-08,2540.047,864.280
456114321363475420,27269500,CC,Y,1993-08-07,24166.767,5163.120
000000001362791319,25893029,SV,Y,1994-02-24,711.675,1525.541
000000001362823310,13628230,SV,Y,1992-06-08,813.523,2213.460
000000001363147217,23173499,CK,Y,1993-12-13,224.580,1028.983
456114321362895414,19080530,CC,Y,1995-10-03,0.000,5330.000
000000001363471216,21815536,CK,Y,1995-07-07,632.803,173.910
000000001363271216,21812336,CK,Y,1994-04-25,8450.321,896.190
456114321363461423,31359603,CC,Y,1993-09-19,1586.670,1700.700
000000001362971218,24533478,CK,Y,1995-09-06,3394.880,272.400
456114321362690420,27253800,CC,Y,1994-10-18,594.021,8520.000
000000001363395211,14997345,CK,Y,1987-01-26,4854.652,7452.410
000000001362829313,17716777,SV,Y,1995-12-12,4084.011,5597.657
456114321362531411,14987841,CC,Y,1994-06-26,3830.609,10780.000
456114321362888420,27257760,CC,Y,1994-01-02,78623.154,45829.577
456114321362809410,13628090,CC,Y,1989-01-31,4714.793,0.000
000000001363038214,19082532,CK,Y,1995-07-29,724.990,1882.023
000000001363251216,21812016,CK,Y,1991-07-24,7786.673,476.920
000000001362645211,14989095,CK,Y,1994-06-18,1038.768,5858.146
000000001363356222,29993832,CK,Y,1995-12-24,2937.231,94.003
000000001362805219,25893295,CK,Y,1987-01-03,1166.310,45.756
000000001362749214,19078486,CK,Y,1993-03-08,3651.410,3764.497
000000001363307321,28629447,SV,N,1994-12-30,325.250,224.350
000000001363276320,27265520,SV,Y,1995-03-26,5605.284,14465.398
000000001362917214,19080838,CK,Y,1989-01-18,626.752,186.345
000000001363158310,13631580,SV,Y,1995-07-06,1470.562,8629.740
000000001362568216,21801088,CK,Y,1995-09-26,13248.222,241.300
000000001363145216,21810320,CK,Y,1995-01-22,579.359,188.440
000000001363345221,28630245,CK,Y,1994-07-11,333.710,2304.060
456114321363261421,28628481,CC,Y,1992-09-06,164.330,959.000
000000001362697223,31342031,CK,Y,1995-09-01,2697.030,101.380
000000001363140316,21810240,SV,Y,1995-01-05,330.026,916.450
000000001362711314,19077954,SV,Y,1992-03-12,313.040,159.367
000000001362933222,29984526,CK,Y,1991-10-06,131.043,1957.683
456114321362969412,16355628,CC,Y,1992-08-14,3070.188,7980.000
000000001362697318,24528546,SV,Y,1994-07-15,627.020,683.470
000000001363416223,31358568,CK,Y,1995-12-01,222.240,95.680
000000001362693315,20440395,SV,Y,1995-02-06,451.548,52.734
000000001363421215,20451315,CK,Y,1988-09-19,7087.095,4685.319
000000001362596322,29977112,SV,Y,1995-07-16,598.895,2357.355
000000001363097214,19083358,CK,Y,1994-11-07,308.028,106.846
000000001363384317,23177528,SV,Y,1992-04-11,842.500,10599.768
000000001363356218,24540408,CK,Y,1995-12-24,2699.210,97.330
000000001362488219,25887272,CK,Y,1989-10-31,19057.230,379.502
000000001362912210,13629120,CK,Y,1994-03-13,330.885,57.150
000000001363311215,20449665,CK,Y,1995-07-06,29746.251,4939.146
000000001362810322,29981820,SV,Y,1993-12-25,201.949,6656.650
000000001363031210,13630310,CK,Y,1990-10-03,1195.157,8725.455
000000001362725217,23166325,CK,Y,1994-09-02,3872.980,146.754
000000001362964220,27259280,CK,Y,1991-10-09,14996.115,4412.011
000000001362671315,20440065,SV,Y,1995-05-26,414.828,424.269
000000001362875313,17717375,SV,Y,1993-07-07,786.351,1002.742
000000001362580321,28614180,SV,Y,1992-10-12,489.820,122.390
000000001363282217,23175794,CK,Y,1988-03-05,152.900,260.958
000000001362644312,16351728,SV,Y,1995-06-10,156.576,278.082
456114321362653419,25890407,CC,Y,1995-09-25,0.000,3684.567
456114321363361412,16360332,CC,Y,1994-06-17,1019.244,970.788
456114321362516411,14987676,CC,Y,1994-05-07,222.566,2110.528
000000001363070212,16356840,CK,Y,1994-09-01,254.700,646.737
000000001362850320,27257000,SV,Y,1991-07-29,817.305,853.775
456114321363222420,27264440,CC,Y,1992-01-21,741.060,7100.000
000000001362632214,19076848,CK,Y,1993-12-05,9539.390,162.278
000000001362624311,14988864,SV,Y,1993-06-18,692.493,5037.249
456114321363382419,25904258,CC,Y,1995-03-02,0.000,3100.000
000000001362503213,17712539,CK,Y,1994-09-01,13274.637,1194.410
456114321362912420,27258240,CC,Y,1992-11-13,8963.169,10650.000
000000001362622214,19076708,CK,Y,1992-01-13,6583.178,3651.173
000000001363093320,27261860,SV,N,1986-05-30,1889.220,612.801
000000001363316215,20449740,CK,Y,1992-02-21,313.335,4830.822
000000001363082222,29987804,CK,Y,1994-05-24,5547.245,2860.585
000000001363429321,28632009,SV,Y,1990-09-24,190.380,130.900
000000001363031223,31349713,CK,Y,1990-10-03,640.030,2028.990
000000001363262211,14995882,CK,N,1992-07-28,830.072,1198.197
000000001362930314,19081020,SV,Y,1993-07-28,286.160,3281.722
000000001363140317,23173380,SV,Y,1995-01-05,125.460,2778.995
000000001363389323,31357947,SV,Y,1992-05-25,730.950,267.400
000000001362715210,13627150,CK,Y,1989-11-11,5113.014,1651.455
000000001362484215,20437260,CK,Y,1993-01-02,7056.342,486.132
456114321363435423,31359005,CC,Y,1991-02-15,546.710,733.340
000000001362954223,31347942,CK,Y,1995-12-16,5515.290,391.790
456114321362542412,16350504,CC,N,1989-03-31,2603.436,42.000
000000001363235214,19085290,CK,Y,1993-09-29,4042.990,4377.037
000000001363205323,31353715,SV,N,1994-01-28,130.550,1330.580
456114321363454420,27269080,CC,Y,1990-08-10,18424.863,9488.440
000000001362552220,27251040,CK,Y,1992-11-24,1469.907,52.682
000000001362736319,25891984,SV,Y,1994-06-02,9664.560,6758.310
000000001363128219,25899432,CK,Y,1992-10-13,18641.565,10610.246
456114321362610420,27252200,CC,Y,1987-04-22,4973.865,3873.547
456114321363355422,29993810,CC,Y,1994-12-11,2908.334,2653.378
456114321362744412,16352928,CC,Y,1988-04-08,394.200,1432.788
456114321363017410,13630170,CC,Y,1995-02-08,0.000,4500.000
000000001362587315,20438805,SV,Y,1995-01-31,1697.436,8140.467
000000001362555322,29976210,SV,Y,1993-05-14,452.672,2371.369
000000001362484212,16349808,CK,Y,1993-01-02,3136.152,200.172
456114321362945422,29984790,CC,Y,1992-05-24,317.669,4600.596
000000001362607216,21801712,CK,Y,1993-06-29,899.651,185.230
456114321362746421,28617666,CC,Y,1992-05-29,1058.110,959.000
000000001362565311,14988215,SV,Y,1986-05-22,607.392,4611.684
000000001363415211,14997565,CK,Y,1995-12-29,5163.915,104.909
000000001362505318,24525090,SV,N,1992-06-12,339.450,292.680
000000001363216310,13632160,SV,Y,1995-08-13,259.388,474.930
000000001362526322,29975572,SV,Y,1994-03-15,607.002,10426.234
456114321363175420,27263500,CC,Y,1994-11-30,15036.480,8153.995
456114321363265414,19085710,CC,Y,1995-05-20,0.000,545.792
000000001362584223,31339432,CK,Y,1995-05-01,130.010,102.500
000000001362617223,31340191,CK,Y,1995-10-30,248.720,143.600
000000001362904215,20443560,CK,Y,1987-03-23,772.794,2355.588
